state	city	Alcohol Abuse Total Death of that State	State% of High School Diploma	State% of Bachelor's Degree	State% of Advanced Degree
Georgia	Stockbridge	3953.0	88.97	34.63	13.7
Georgia	Stone Mountain	3953.0	88.97	34.63	13.7
Georgia	Stone Mountain	3953.0	88.97	34.63	13.7
Georgia	Stone Mountain	3953.0	88.97	34.63	13.7
Georgia	Stone Mountain	3953.0	88.97	34.63	13.7
Georgia	Stone Mountain	3953.0	88.97	34.63	13.7
Georgia	Summerville	3953.0	88.97	34.63	13.7
Georgia	Swainsboro	3953.0	88.97	34.63	13.7
Georgia	Swainsboro	3953.0	88.97	34.63	13.7
Georgia	Talbot County	3953.0	88.97	34.63	13.7
Georgia	Tallapoosa	3953.0	88.97	34.63	13.7
Georgia	Temple	3953.0	88.97	34.63	13.7
Georgia	Thomasville	3953.0	88.97	34.63	13.7
Georgia	Troup County	3953.0	88.97	34.63	13.7
Georgia	Troup County	3953.0	88.97	34.63	13.7
Georgia	Tifton	3953.0	88.97	34.63	13.7
Georgia	Toomsboro	3953.0	88.97	34.63	13.7
Georgia	Tybee Island	3953.0	88.97	34.63	13.7
Georgia	Unidilla	3953.0	88.97	34.63	13.7
Georgia	Valdosta	3953.0	88.97	34.63	13.7
Georgia	Valdosta	3953.0	88.97	34.63	13.7
Georgia	Van Wert	3953.0	88.97	34.63	13.7
Georgia	Varnell	3953.0	88.97	34.63	13.7
Georgia	Wayne County	3953.0	88.97	34.63	13.7
Georgia	Waverly Hall	3953.0	88.97	34.63	13.7
Georgia	Waverly Hall	3953.0	88.97	34.63	13.7
Georgia	Waverly Hall	3953.0	88.97	34.63	13.7
Georgia	Waleska	3953.0	88.97	34.63	13.7
Georgia	Waleska	3953.0	88.97	34.63	13.7
Georgia	Waleska	3953.0	88.97	34.63	13.7
Georgia	Waycross	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	White County	3953.0	88.97	34.63	13.7
Georgia	Whitfield County	3953.0	88.97	34.63	13.7
Georgia	Winder	3953.0	88.97	34.63	13.7
Georgia	Woodstock	3953.0	88.97	34.63	13.7
Georgia	Woodstock	3953.0	88.97	34.63	13.7
Georgia	Worth County	3953.0	88.97	34.63	13.7
Georgia	Worth County	3953.0	88.97	34.63	13.7
Georgia	Worth County	3953.0	88.97	34.63	13.7
Georgia	Yorkville	3953.0	88.97	34.63	13.7
Georgia	Young Harris	3953.0	88.97	34.63	13.7
Georgia	Young Harris	3953.0	88.97	34.63	13.7
Georgia	Young Harris	3953.0	88.97	34.63	13.7
Texas	Marion	10647.0	85.39	33.12	11.9
Texas	Marfa	10647.0	85.39	33.12	11.9
Texas	Marshall	10647.0	85.39	33.12	11.9
Texas	Marshall	10647.0	85.39	33.12	11.9
Texas	Marshall	10647.0	85.39	33.12	11.9
Texas	Matador	10647.0	85.39	33.12	11.9
Texas	Maxdale	10647.0	85.39	33.12	11.9
Texas	Maypearl	10647.0	85.39	33.12	11.9
Texas	McAllen	10647.0	85.39	33.12	11.9
Texas	McAllen	10647.0	85.39	33.12	11.9
Texas	McKinney	10647.0	85.39	33.12	11.9
Texas	McKinney	10647.0	85.39	33.12	11.9
Texas	McKinney	10647.0	85.39	33.12	11.9
Texas	Mesquite	10647.0	85.39	33.12	11.9
Texas	Mesquite	10647.0	85.39	33.12	11.9
Texas	Mesquite	10647.0	85.39	33.12	11.9
Texas	Mesquite	10647.0	85.39	33.12	11.9
Texas	Mesquite	10647.0	85.39	33.12	11.9
Texas	Mexia	10647.0	85.39	33.12	11.9
Texas	Mexia	10647.0	85.39	33.12	11.9
Texas	Midland	10647.0	85.39	33.12	11.9
Texas	Mineral Wells	10647.0	85.39	33.12	11.9
Texas	Mineral Wells	10647.0	85.39	33.12	11.9
Texas	Mineral Wells	10647.0	85.39	33.12	11.9
Texas	Mineola	10647.0	85.39	33.12	11.9
Texas	Mission	10647.0	85.39	33.12	11.9
Texas	Mission	10647.0	85.39	33.12	11.9
Texas	Mission	10647.0	85.39	33.12	11.9
Texas	Mission	10647.0	85.39	33.12	11.9
Texas	Monahans	10647.0	85.39	33.12	11.9
Texas	Monahans	10647.0	85.39	33.12	11.9
Texas	Monte Alto	10647.0	85.39	33.12	11.9
Texas	Montgomery	10647.0	85.39	33.12	11.9
Texas	Montgomery	10647.0	85.39	33.12	11.9
Texas	Montgomery	10647.0	85.39	33.12	11.9
Texas	Moody	10647.0	85.39	33.12	11.9
Texas	Mount Pleasant	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Nacogdoches	10647.0	85.39	33.12	11.9
Texas	Near Oakalla	10647.0	85.39	33.12	11.9
Texas	New Braunfels	10647.0	85.39	33.12	11.9
Texas	Noack	10647.0	85.39	33.12	11.9
Texas	North Richland Hills	10647.0	85.39	33.12	11.9
Texas	Odessa	10647.0	85.39	33.12	11.9
Texas	Odessa	10647.0	85.39	33.12	11.9
Texas	Olney	10647.0	85.39	33.12	11.9
Texas	Olney	10647.0	85.39	33.12	11.9
Texas	Olney	10647.0	85.39	33.12	11.9
Texas	Olney	10647.0	85.39	33.12	11.9
Texas	Palestine	10647.0	85.39	33.12	11.9
Texas	Pampa	10647.0	85.39	33.12	11.9
Texas	Paris	10647.0	85.39	33.12	11.9
Texas	Paris	10647.0	85.39	33.12	11.9
Texas	Pasadena	10647.0	85.39	33.12	11.9
Texas	Pasadena	10647.0	85.39	33.12	11.9
Texas	Pasadena	10647.0	85.39	33.12	11.9
Texas	Pasedena	10647.0	85.39	33.12	11.9
Texas	Pasadena	10647.0	85.39	33.12	11.9
Texas	Pearsall	10647.0	85.39	33.12	11.9
Texas	Pecos	10647.0	85.39	33.12	11.9
Texas	Pecos	10647.0	85.39	33.12	11.9
Texas	Pecos	10647.0	85.39	33.12	11.9
Texas	Pecos	10647.0	85.39	33.12	11.9
Texas	Pearsall	10647.0	85.39	33.12	11.9
Texas	Pflugerville	10647.0	85.39	33.12	11.9
Texas	Pflugerville / Hutto	10647.0	85.39	33.12	11.9
Texas	Pflugerville / Hutto	10647.0	85.39	33.12	11.9
Texas	Pharr	10647.0	85.39	33.12	11.9
Texas	Plainview	10647.0	85.39	33.12	11.9
Texas	Plainview	10647.0	85.39	33.12	11.9
Texas	Plainview	10647.0	85.39	33.12	11.9
Texas	Plainview	10647.0	85.39	33.12	11.9
Texas	Plainview	10647.0	85.39	33.12	11.9
Texas	Point	10647.0	85.39	33.12	11.9
Texas	Port Aransas	10647.0	85.39	33.12	11.9
Texas	Port Arthur	10647.0	85.39	33.12	11.9
Texas	Port Isabel	10647.0	85.39	33.12	11.9
Texas	Port Neches	10647.0	85.39	33.12	11.9
Texas	Possum Kingdom	10647.0	85.39	33.12	11.9
Texas	Post	10647.0	85.39	33.12	11.9
Texas	Premont	10647.0	85.39	33.12	11.9
Texas	Presidio	10647.0	85.39	33.12	11.9
Texas	Princeton	10647.0	85.39	33.12	11.9
Texas	Refugio	10647.0	85.39	33.12	11.9
Texas	Richardson	10647.0	85.39	33.12	11.9
Texas	Richmond	10647.0	85.39	33.12	11.9
Texas	Rio Hondo	10647.0	85.39	33.12	11.9
Texas	Roby	10647.0	85.39	33.12	11.9
Texas	Roma	10647.0	85.39	33.12	11.9
Texas	Roma	10647.0	85.39	33.12	11.9
Texas	Rome	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Angelo	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Antonio	10647.0	85.39	33.12	11.9
Texas	San Benito	10647.0	85.39	33.12	11.9
Texas	San Elizario	10647.0	85.39	33.12	11.9
Texas	San Juan	10647.0	85.39	33.12	11.9
Texas	San Juan	10647.0	85.39	33.12	11.9
Texas	San Juan	10647.0	85.39	33.12	11.9
Texas	San Juan	10647.0	85.39	33.12	11.9
Texas	San Juan	10647.0	85.39	33.12	11.9
Texas	San Marcos	10647.0	85.39	33.12	11.9
Texas	San Marcos	10647.0	85.39	33.12	11.9
Texas	San Marcos	10647.0	85.39	33.12	11.9
Texas	San Marcos	10647.0	85.39	33.12	11.9
Montana	Arlee	605.0	94.35	34.8	12.45
Texas	San Marcos	10647.0	85.39	33.12	11.9
Texas	San Marcos	10647.0	85.39	33.12	11.9
Texas	San Patricio	10647.0	85.39	33.12	11.9
Texas	San Perlita	10647.0	85.39	33.12	11.9
Texas	Santa Ana	10647.0	85.39	33.12	11.9
Texas	Santa Maria	10647.0	85.39	33.12	11.9
Texas	Saratoga	10647.0	85.39	33.12	11.9
Texas	Saratoga	10647.0	85.39	33.12	11.9
Texas	Saratoga	10647.0	85.39	33.12	11.9
Texas	Scottsville	10647.0	85.39	33.12	11.9
Texas	Seabrook	10647.0	85.39	33.12	11.9
Texas	Seabrook	10647.0	85.39	33.12	11.9
Texas	Sealy	10647.0	85.39	33.12	11.9
Texas	Sealy	10647.0	85.39	33.12	11.9
Texas	Sealy	10647.0	85.39	33.12	11.9
Texas	Seminole	10647.0	85.39	33.12	11.9
Texas	Skidmore	10647.0	85.39	33.12	11.9
Texas	Snyder	10647.0	85.39	33.12	11.9
Texas	South Padre Island	10647.0	85.39	33.12	11.9
Montana	Bannock	605.0	94.35	34.8	12.45
Montana	Belgrade	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Billings	605.0	94.35	34.8	12.45
Montana	Bozeman	605.0	94.35	34.8	12.45
Montana	Butte	605.0	94.35	34.8	12.45
Montana	Butte	605.0	94.35	34.8	12.45
Montana	Chico	605.0	94.35	34.8	12.45
Montana	Colstrip	605.0	94.35	34.8	12.45
Montana	Deer Lodge	605.0	94.35	34.8	12.45
Montana	Forsyth	605.0	94.35	34.8	12.45
Montana	Garnet	605.0	94.35	34.8	12.45
Montana	Glendive	605.0	94.35	34.8	12.45
Montana	Great Falls	605.0	94.35	34.8	12.45
Montana	Great Falls	605.0	94.35	34.8	12.45
Montana	Harlowton	605.0	94.35	34.8	12.45
Montana	Helena	605.0	94.35	34.8	12.45
Montana	Helena	605.0	94.35	34.8	12.45
Montana	Laurel	605.0	94.35	34.8	12.45
Montana	Libby	605.0	94.35	34.8	12.45
Montana	Lyon	605.0	94.35	34.8	12.45
Montana	Malmstrom	605.0	94.35	34.8	12.45
Montana	Miles City	605.0	94.35	34.8	12.45
Montana	Missoula	605.0	94.35	34.8	12.45
Montana	Missoula	605.0	94.35	34.8	12.45
Texas	Southlake	10647.0	85.39	33.12	11.9
Texas	Spring	10647.0	85.39	33.12	11.9
Texas	Stamford	10647.0	85.39	33.12	11.9
Texas	Stanton	10647.0	85.39	33.12	11.9
Texas	Sulphur Springs	10647.0	85.39	33.12	11.9
Texas	Sunnyvale	10647.0	85.39	33.12	11.9
Texas	Sweetwater	10647.0	85.39	33.12	11.9
Texas	Sweetwater	10647.0	85.39	33.12	11.9
Texas	Sweetwater	10647.0	85.39	33.12	11.9
Texas	Sweetwater	10647.0	85.39	33.12	11.9
Texas	Texarkana	10647.0	85.39	33.12	11.9
Texas	Texas City	10647.0	85.39	33.12	11.9
Texas	Tomball	10647.0	85.39	33.12	11.9
Texas	Tyler	10647.0	85.39	33.12	11.9
Texas	Universal City	10647.0	85.39	33.12	11.9
Texas	Uvalde	10647.0	85.39	33.12	11.9
Texas	Valley Mills	10647.0	85.39	33.12	11.9
Texas	Van Zandt	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Victoria	10647.0	85.39	33.12	11.9
Texas	Waco	10647.0	85.39	33.12	11.9
Texas	Waco	10647.0	85.39	33.12	11.9
Texas	Waco	10647.0	85.39	33.12	11.9
Texas	Waco	10647.0	85.39	33.12	11.9
Montana	Missoula	605.0	94.35	34.8	12.45
Montana	Missaula	605.0	94.35	34.8	12.45
Montana	Missoula	605.0	94.35	34.8	12.45
Montana	Poplar	605.0	94.35	34.8	12.45
Montana	Pryor Mountains	605.0	94.35	34.8	12.45
Montana	Red Lodge	605.0	94.35	34.8	12.45
Montana	Rocky Boy	605.0	94.35	34.8	12.45
Montana	Stevensville	605.0	94.35	34.8	12.45
Montana	Virginia City	605.0	94.35	34.8	12.45
Montana	Virginia City	605.0	94.35	34.8	12.45
Montana	Wisdom	605.0	94.35	34.8	12.45
Texas	Waco	10647.0	85.39	33.12	11.9
Texas	Waco	10647.0	85.39	33.12	11.9
Texas	Waxahachie	10647.0	85.39	33.12	11.9
Texas	Waxahachie	10647.0	85.39	33.12	11.9
Texas	Weatherford	10647.0	85.39	33.12	11.9
Texas	Weatherford	10647.0	85.39	33.12	11.9
Texas	Weatherford	10647.0	85.39	33.12	11.9
Texas	Weatherford	10647.0	85.39	33.12	11.9
Texas	Webb	10647.0	85.39	33.12	11.9
Texas	Weslaco	10647.0	85.39	33.12	11.9
Texas	Weslaco	10647.0	85.39	33.12	11.9
Texas	Weslaco	10647.0	85.39	33.12	11.9
Texas	West Columbia	10647.0	85.39	33.12	11.9
Texas	Weslaco	10647.0	85.39	33.12	11.9
Texas	White Oak	10647.0	85.39	33.12	11.9
Texas	Whitehouse	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita Falls	10647.0	85.39	33.12	11.9
Texas	Wichita falls	10647.0	85.39	33.12	11.9
Texas	The Woodlands	10647.0	85.39	33.12	11.9
Texas	Woodville	10647.0	85.39	33.12	11.9
Texas	Woodville	10647.0	85.39	33.12	11.9
Texas	Zapata	10647.0	85.39	33.12	11.9
Texas	Abilene	10647.0	85.39	33.12	11.9
Texas	Abilene	10647.0	85.39	33.12	11.9
Texas	Abilene	10647.0	85.39	33.12	11.9
Texas	Abilene	10647.0	85.39	33.12	11.9
Texas	Albany	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alice	10647.0	85.39	33.12	11.9
Texas	Alexander	10647.0	85.39	33.12	11.9
Texas	Allen	10647.0	85.39	33.12	11.9
Texas	Alton	10647.0	85.39	33.12	11.9
Texas	Alvin	10647.0	85.39	33.12	11.9
Texas	Amarillo	10647.0	85.39	33.12	11.9
Texas	Amarillo	10647.0	85.39	33.12	11.9
Texas	Andice	10647.0	85.39	33.12	11.9
Texas	Andrews	10647.0	85.39	33.12	11.9
Texas	Andrews	10647.0	85.39	33.12	11.9
Texas	Anson	10647.0	85.39	33.12	11.9
Texas	Anson	10647.0	85.39	33.12	11.9
Texas	Aquilla	10647.0	85.39	33.12	11.9
Texas	Aquilla	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Arlington	10647.0	85.39	33.12	11.9
Texas	Athens	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Austin	10647.0	85.39	33.12	11.9
Texas	Balch Springs	10647.0	85.39	33.12	11.9
Texas	Ballinger	10647.0	85.39	33.12	11.9
Texas	Banana Bend	10647.0	85.39	33.12	11.9
Texas	Bandera	10647.0	85.39	33.12	11.9
Texas	Bangs	10647.0	85.39	33.12	11.9
Texas	Batson/Moss Hill	10647.0	85.39	33.12	11.9
Texas	Baytown	10647.0	85.39	33.12	11.9
Texas	Bedias	10647.0	85.39	33.12	11.9
Texas	Big Sandy	10647.0	85.39	33.12	11.9
Texas	Big Spring	10647.0	85.39	33.12	11.9
Texas	Brazoria County	10647.0	85.39	33.12	11.9
Texas	Beaumont	10647.0	85.39	33.12	11.9
Texas	Beaumont	10647.0	85.39	33.12	11.9
Texas	Beaumont	10647.0	85.39	33.12	11.9
Texas	Bedford	10647.0	85.39	33.12	11.9
Texas	Belle Plain	10647.0	85.39	33.12	11.9
Texas	Belton	10647.0	85.39	33.12	11.9
Texas	Belton	10647.0	85.39	33.12	11.9
Texas	Big Spring	10647.0	85.39	33.12	11.9
Texas	Big Spring	10647.0	85.39	33.12	11.9
Texas	Big Spring	10647.0	85.39	33.12	11.9
Texas	Blooming Grove	10647.0	85.39	33.12	11.9
Texas	Boerne	10647.0	85.39	33.12	11.9
Texas	Boerne	10647.0	85.39	33.12	11.9
Texas	Brackettville	10647.0	85.39	33.12	11.9
Texas	Brady	10647.0	85.39	33.12	11.9
Texas	Brady	10647.0	85.39	33.12	11.9
Texas	Brewster	10647.0	85.39	33.12	11.9
Texas	Bridgeport	10647.0	85.39	33.12	11.9
Texas	Brooks	10647.0	85.39	33.12	11.9
Texas	Brownfield	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownsville	10647.0	85.39	33.12	11.9
Texas	Brownwood	10647.0	85.39	33.12	11.9
Texas	Brownwood	10647.0	85.39	33.12	11.9
Texas	Bryan	10647.0	85.39	33.12	11.9
Texas	Bryan	10647.0	85.39	33.12	11.9
Texas	Bryan	10647.0	85.39	33.12	11.9
Texas	Burkburnett	10647.0	85.39	33.12	11.9
Texas	Burkeville	10647.0	85.39	33.12	11.9
Texas	Burleson	10647.0	85.39	33.12	11.9
Texas	Burnet County	10647.0	85.39	33.12	11.9
Texas	Canyon	10647.0	85.39	33.12	11.9
Texas	Cactus	10647.0	85.39	33.12	11.9
Texas	Caldwell	10647.0	85.39	33.12	11.9
Texas	Cameron	10647.0	85.39	33.12	11.9
Texas	Canyon	10647.0	85.39	33.12	11.9
Texas	Carrizo Springs	10647.0	85.39	33.12	11.9
Texas	Carrizo Springs	10647.0	85.39	33.12	11.9
Texas	Carrollton	10647.0	85.39	33.12	11.9
Texas	Carrollton	10647.0	85.39	33.12	11.9
Texas	Cason	10647.0	85.39	33.12	11.9
Texas	Carthage	10647.0	85.39	33.12	11.9
Texas	Cedar Hill	10647.0	85.39	33.12	11.9
Texas	Cedar Hill	10647.0	85.39	33.12	11.9
Texas	Cedar Hill	10647.0	85.39	33.12	11.9
Texas	Central	10647.0	85.39	33.12	11.9
Texas	China Spring	10647.0	85.39	33.12	11.9
Texas	China Spring	10647.0	85.39	33.12	11.9
Texas	Cleburne	10647.0	85.39	33.12	11.9
Texas	Cleburne	10647.0	85.39	33.12	11.9
Texas	Coahoma	10647.0	85.39	33.12	11.9
Texas	Coahoma	10647.0	85.39	33.12	11.9
Texas	Colorado City	10647.0	85.39	33.12	11.9
Texas	Colorado City	10647.0	85.39	33.12	11.9
Texas	Comal County	10647.0	85.39	33.12	11.9
Texas	Comal County – Gruene	10647.0	85.39	33.12	11.9
Texas	Combes	10647.0	85.39	33.12	11.9
Texas	Commerce	10647.0	85.39	33.12	11.9
Texas	Conroe	10647.0	85.39	33.12	11.9
Texas	Coppell	10647.0	85.39	33.12	11.9
Texas	Copper Canyon	10647.0	85.39	33.12	11.9
Texas	Conroe	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christy	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corpus Christi	10647.0	85.39	33.12	11.9
Texas	Corsicana	10647.0	85.39	33.12	11.9
Texas	Corsicana	10647.0	85.39	33.12	11.9
Texas	Corsicana	10647.0	85.39	33.12	11.9
Texas	Cotulla	10647.0	85.39	33.12	11.9
Texas	Crosby	10647.0	85.39	33.12	11.9
Texas	Crosbyton	10647.0	85.39	33.12	11.9
Texas	Crystal City	10647.0	85.39	33.12	11.9
Texas	Del Rio	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Dallas	10647.0	85.39	33.12	11.9
Texas	Deer Park	10647.0	85.39	33.12	11.9
Texas	DeKalb	10647.0	85.39	33.12	11.9
Texas	Denton	10647.0	85.39	33.12	11.9
